ID,Cluster
766194816,4
766194817,4
766194818,4
766194819,9
766194820,7
766194821,3
766194822,4
766194823,4
766194824,4
766194825,9
766194826,7
766194827,4
766194828,4
766194829,7
766194830,1
766194831,4
766194832,4
766194833,4
766194834,7
766194835,5
766194836,7
766194837,10
766194838,4
766194839,4
766194840,4
766194841,4
766194842,5
766194843,1
766194844,3
766194845,4
766194846,4
766194847,7
766194848,4
766194849,4
766194850,9
766194851,7
766194852,5
766194853,7
766194854,4
766194855,9
766194856,7
766194857,4
766194858,2
766194859,8
766194860,4
766194861,7
766194862,6
766194863,1
766194864,4
766194865,3
766194866,7
766194867,3
766194868,7
766194869,8
766194870,4
766194871,7
766194872,4
766194873,7
766194874,6
766194875,7
766194876,6
766194877,6
766194878,3
766194879,7
766194880,4
766194881,4
766194882,3
766194883,1
766194884,4
766194885,8
766194886,4
766194887,2
766194888,9
766194889,7
766194890,7
766194891,8
766194892,7
766194893,3
766194894,4
766194895,5
766194896,4
766194897,1
766194898,4
766194899,7
766194900,4
766194901,4
766194902,7
766194903,7
766194904,1
766194905,6
766194906,7
766194907,4
766194908,7
766194909,0
766194910,1
766194911,4
766194912,4
766194913,7
766194914,4
766194915,7
766194916,3
766194917,7
766194918,8
766194919,1
766194920,4
766194921,1
766194922,4
766194923,7
766194924,7
766194925,4
766194926,7
766194927,4
766194928,5
766194929,8
766194930,7
766194931,1
766194932,4
766194933,4
766194934,1
766194935,4
766194936,4
766194937,6
766194938,7
766194939,4
766194940,7
766194941,4
766194942,4
766194943,4
766194944,4
766194945,3
766194946,1
766194947,4
766194948,7
766194949,4
766194950,4
766194951,4
766194952,4
766194953,7
766194954,7
766194955,5
766194956,4
766194957,1
766194958,2
766194959,7
766194960,4
766194961,4
766194962,4
766194963,4
766194964,3
766194965,4
766194966,4
766194967,4
766194968,4
766194969,4
766194970,4
766194971,3
766194972,1
766194973,4
766194974,7
766194975,6
766194976,4
766194977,9
766194978,4
766194979,7
766194980,4
766194981,4
766194982,4
766194983,4
766194984,4
766194985,4
766194986,5
766194987,7
766194988,7
766194989,2
766194990,7
766194991,5
766194992,6
766194993,6
766194994,6
766194995,7
766194996,6
766194997,6
766194998,7
766194999,6
766195000,7
766195001,6
766195002,6
766195003,8
766195004,3
766195005,7
766195006,8
766195007,7
766195008,3
766195009,5
766195010,6
766195011,6
766195012,7
766195013,7
766195014,7
766195015,7
766195016,5
766195017,7
766195018,8
766195019,7
766195020,7
766195021,5
766195022,7
766195023,6
766195024,6
766195025,7
766195026,5
766195027,5
766195028,7
766195029,7
766195030,7
766195031,7
766195032,7
766195033,7
766195034,3
766195035,3
766195036,7
766195037,7
766195038,7
766195039,7
766195040,7
766195041,7
766195042,7
766195043,7
766195044,3
766195045,5
766195046,7
766195047,8
766195048,7
766195049,7
766195050,7
766195051,7
766195052,7
766195053,7
766195054,7
766195055,3
766195056,7
766195057,3
766195058,5
766195059,7
766195060,5
766195061,7
766195062,7
766195063,3
766195064,7
766195065,9
766195066,5
766195067,7
766195068,7
766195069,7
766195070,7
766195071,7
766195072,7
766195073,5
766195074,7
766195075,7
766195076,7
766195077,8
766195078,6
766195079,7
766195080,7
766195081,4
766195082,7
766195083,7
766195084,7
766195085,7
766195086,5
766195087,8
766195088,7
766195089,7
766195090,7
766195091,7
766195092,7
766195093,7
766195094,7
766195095,7
766195096,9
766195097,7
766195098,7
766195099,7
766195100,7
766195101,7
766195102,7
766195103,7
766195104,6
766195105,9
766195106,9
766195107,7
766195108,8
766195109,5
766195110,5
766195111,2
766195112,7
766195113,5
766195114,7
766195115,7
766195116,3
766195117,5
766195118,8
766195119,5
766195120,7
766195121,7
766195122,7
766195123,7
766195124,8
766195125,7
766195126,2
766195127,7
766195128,7
766195129,8
766195130,7
766195131,7
766195132,6
766195133,3
766195134,9
766195135,3
766195136,7
766195137,7
766195138,5
766195139,5
766195140,7
766195141,9
766195142,7
766195143,3
766195144,7
766195145,8
766195146,7
766195147,7
766195148,6
766195149,7
766195150,3
766195151,7
766195152,2
766195153,6
766195154,10
766195155,7
766195156,6
766195157,8
766195158,9
766195159,5
766195160,3
766195161,6
766195162,3
766195163,7
766195164,7
766195165,7
766195166,7
766195167,5
766195168,5
766195169,7
766195170,7
766195171,7
766195172,2
766195173,5
766195174,7
766195175,7
766195176,7
766195177,7
766195178,2
766195179,7
766195180,3
766195181,7
766195182,7
766195183,7
766195184,7
766195185,3
766195186,6
766195187,9
766195188,3
766195189,7
766195190,2
766195191,8
766195192,7
766195193,7
766195194,7
766195195,5
766195196,7
766195197,3
766195198,7
766195199,6
766195200,8
766195201,6
766195202,7
766195203,7
766195204,2
766195205,7
766195206,10
766195207,7
766195208,3
766195209,5
766195210,3
766195211,2
766195212,8
766195213,5
766195214,3
766195215,6
766195216,5
766195217,6
766195218,7
766195219,7
766195220,7
766195221,7
766195222,7
766195223,7
766195224,6
766195225,3
766195226,7
766195227,7
766195228,7
766195229,7
766195230,7
766195231,10
766195232,7
766195233,3
766195234,3
766195235,7
766195236,7
766195237,5
766195238,6
766195239,6
766195240,7
766195241,7
766195242,8
766195243,8
766195244,3
766195245,10
766195246,7
766195247,2
766195248,7
766195249,8
766195250,7
766195251,6
766195252,7
766195253,3
766195254,7
766195255,6
766195256,5
766195257,5
766195258,7
766195259,7
766195260,9
766195261,4
766195262,7
766195263,4
766195264,7
766195265,7
766195266,7
766195267,2
766195268,7
766195269,7
766195270,7
766195271,7
766195272,6
766195273,7
766195274,8
766195275,10
766195276,4
766195277,7
766195278,7
766195279,7
766195280,3
766195281,8
766195282,7
766195283,3
766195284,7
766195285,7
766195286,7
766195287,7
766195288,2
766195289,7
766195290,7
766195291,7
766195292,5
766195293,7
766195294,6
766195295,7
766195296,8
766195297,9
766195298,6
766195299,7
766195300,7
766195301,7
766195302,7
766195303,4
766195304,7
766195305,4
766195306,6
766195307,7
766195308,7
766195309,7
766195310,7
766195311,7
766195312,7
766195313,7
766195314,5
766195315,7
766195316,6
766195317,6
766195318,7
766195319,7
766195320,7
766195321,6
766195322,7
766195323,7
766195324,3
766195325,7
766195326,7
766195327,7
766195328,7
766195329,7
766195330,7
766195331,3
766195332,7
766195333,7
766195334,7
766195335,7
766195336,5
766195337,2
766195338,7
766195339,7
766195340,7
766195341,7
766195342,3
766195343,7
766195344,3
766195345,6
766195346,7
766195347,3
766195348,3
766195349,7
766195350,7
766195351,7
766195352,10
766195353,10
766195354,7
766195355,7
766195356,7
766195357,2
766195358,7
766195359,7
766195360,7
766195361,2
766195362,7
766195363,7
766195364,7
766195365,7
766195366,7
766195367,7
766195368,0
766195369,7
766195370,3
766195371,7
766195372,2
766195373,7
766195374,3
766195375,7
766195376,7
766195377,7
766195378,7
766195379,7
766195380,6
766195381,3
766195382,7
766195383,7
766195384,7
766195385,7
766195386,7
766195387,7
766195388,6
766195389,3
766195390,7
766195391,7
766195392,7
766195393,3
766195394,9
766195395,7
766195396,3
766195397,7
766195398,7
766195399,7
766195400,7
766195401,7
766195402,7
766195403,7
766195404,7
766195405,7
766195406,7
766195407,3
766195408,3
766195409,7
766195410,7
766195411,8
766195412,8
766195413,7
766195414,6
766195415,3
766195416,7
766195417,3
766195418,5
766195419,7
766195420,7
766195421,3
766195422,7
766195423,3
766195424,3
766195425,3
766195426,7
766195427,7
766195428,7
766195429,7
766195430,6
766195431,5
766195432,7
766195433,6
766195434,3
766195435,5
766195436,3
766195437,7
766195438,2
766195439,7
766195440,7
766195441,7
766195442,7
766195443,7
766195444,6
766195445,3
766195446,10
766195447,5
766195448,3
766195449,7
766195450,3
766195451,7
766195452,7
766195453,7
766195454,7
766195455,9
766195456,7
766195457,6
766195458,7
766195459,8
766195460,8
766195461,8
766195462,4
766195463,7
766195464,7
766195465,8
766195466,4
766195467,7
766195468,3
766195469,2
766195470,3
766195471,7
766195472,3
766195473,2
766195474,6
766195475,3
766195476,4
766195477,7
766195478,7
766195479,4
766195480,3
766195481,4
766195482,3
766195483,7
766195484,4
766195485,10
766195486,10
766195487,7
766195488,6
766195489,7
766195490,7
766195491,3
766195492,7
766195493,6
766195494,6
766195495,7
766195496,5
766195497,7
766195498,7
766195499,7
766195500,7
766195501,7
766195502,7
766195503,6
766195504,7
766195505,7
766195506,3
766195507,7
766195508,8
766195509,7
766195510,7
766195511,5
766195512,7
766195513,5
766195514,7
766195515,7
766195516,7
766195517,3
766195518,7
766195519,7
766195520,7
766195521,7
766195522,5
766195523,2
766195524,3
766195525,7
766195526,7
766195527,7
766195528,7
766195529,8
766195530,8
766195531,3
766195532,6
766195533,7
766195534,7
766195535,7
766195536,3
766195537,7
766195538,6
766195539,7
766195540,7
766195541,7
766195542,3
766195543,7
766195544,7
766195545,10
766195546,3
766195547,5
766195548,7
766195549,7
766195550,7
766195551,7
766195552,7
766195553,7
766195554,7
766195555,7
766195556,6
766195557,7
766195558,7
766195559,7
766195560,8
766195561,10
766195562,7
766195563,7
766195564,5
766195565,7
766195566,6
766195567,9
766195568,7
766195569,3
766195570,7
766195571,7
766195572,7
766195573,7
766195574,2
766195575,7
766195576,7
766195577,7
766195578,7
766195579,3
766195580,2
766195581,6
766195582,7
766195583,8
766195584,7
766195585,3
766195586,7
766195587,5
766195588,8
766195589,2
766195590,6
766195591,3
766195592,6
766195593,7
766195594,3
766195595,3
766195596,7
766195597,7
766195598,2
766195599,7
766195600,7
766195601,7
766195602,7
766195603,5
766195604,5
766195605,7
766195606,7
766195607,7
766195608,9
766195609,10
766195610,7
766195611,7
766195612,7
766195613,7
766195614,7
766195615,7
766195616,7
766195617,6
766195618,3
766195619,7
766195620,7
766195621,7
766195622,7
766195623,7
766195624,10
766195625,2
766195626,6
766195627,7
766195628,5
766195629,7
766195630,7
766195631,7
766195632,7
766195633,7
766195634,7
766195635,7
766195636,8
766195637,7
766195638,7
766195639,7
766195640,7
766195641,7
766195642,5
766195643,7
766195644,7
766195645,7
766195646,2
766195647,7
766195648,7
766195649,7
766195650,2
766195651,3
766195652,7
766195653,7
766195654,6
766195655,6
766195656,7
766195657,7
766195658,7
766195659,3
766195660,7
766195661,7
766195662,7
766195663,7
766195664,7
766195665,7
766195666,6
766195667,7
766195668,7
766195669,7
766195670,7
766195671,3
766195672,8
766195673,7
766195674,7
766195675,9
766195676,4
766195677,3
766195678,7
766195679,3
766195680,7
766195681,7
766195682,7
766195683,8
766195684,7
766195685,7
766195686,7
766195687,9
766195688,6
766195689,7
766195690,3
766195691,7
766195692,7
766195693,9
766195694,7
766195695,7
766195696,7
766195697,7
766195698,7
766195699,3
766195700,5
766195701,7
766195702,2
766195703,7
766195704,7
766195705,2
766195706,6
766195707,3
766195708,3
766195709,5
766195710,2
766195711,3
766195712,6
766195713,7
766195714,7
766195715,7
766195716,7
766195717,7
766195718,4
766195719,7
766195720,7
766195721,7
766195722,7
766195723,7
766195724,7
766195725,7
766195726,7
766195727,7
766195728,7
766195729,7
766195730,7
766195731,7
766195732,7
766195733,7
766195734,7
766195735,7
766195736,7
766195737,7
766195738,3
766195739,7
766195740,7
766195741,7
766195742,7
766195743,7
766195744,7
766195745,7
766195746,7
766195747,6
766195748,7
766195749,3
766195750,7
766195751,6
766195752,7
766195753,7
766195754,6
766195755,7
766195756,7
766195757,4
766195758,7
766195759,7
766195760,3
766195761,7
766195762,7
766195763,7
766195764,7
766195765,5
766195766,7
766195767,3
766195768,7
766195769,0
766195770,7
766195771,3
766195772,3
766195773,8
766195774,9
766195775,8
766195776,3
766195777,9
766195778,6
766195779,3
766195780,3
766195781,7
766195782,7
766195783,7
766195784,8
766195785,8
766195786,7
766195787,7
766195788,8
766195789,7
766195790,7
766195791,9
766195792,7
766195793,5
766195794,9
766195795,9
766195796,7
766195797,7
766195798,7
766195799,7
766195800,7
766195801,2
766195802,7
766195803,8
766195804,10
766195805,7
766195806,10
766195807,8
766195808,3
766195809,7
766195810,7
766195811,7
766195812,3
766195813,3
766195814,7
766195815,7
766195816,5
766195817,3
766195818,7
766195819,7
766195820,7
766195821,6
766195822,6
766195823,7
766195824,5
766195825,3
766195826,3
766195827,3
766195828,7
766195829,9
766195830,7
766195831,7
766195832,7
766195833,7
766195834,7
766195835,7
766195836,7
766195837,7
766195838,7
766195839,4
766195840,7
766195841,5
766195842,7
766195843,7
766195844,7
766195845,7
766195846,7
766195847,7
766195848,7
766195849,10
766195850,2
766195851,6
766195852,7
766195853,10
766195854,3
766195855,7
766195856,7
766195857,7
766195858,7
766195859,7
766195860,7
766195861,7
766195862,7
766195863,7
766195864,7
766195865,3
766195866,7
766195867,8
766195868,9
766195869,7
766195870,7
766195871,6
766195872,7
766195873,9
766195874,7
766195875,7
766195876,7
766195877,3
766195878,5
766195879,7
766195880,7
766195881,8
766195882,8
766195883,9
766195884,9
766195885,3
766195886,3
766195887,6
766195888,3
766195889,7
766195890,7
766195891,5
766195892,3
766195893,10
766195894,7
766195895,7
766195896,7
766195897,7
766195898,9
766195899,7
766195900,7
766195901,7
766195902,10
766195903,3
766195904,7
766195905,7
766195906,8
766195907,3
766195908,7
766195909,4
766195910,7
766195911,7
766195912,7
766195913,10
766195914,7
766195915,3
766195916,9
766195917,6
766195918,7
766195919,10
766195920,7
766195921,7
766195922,3
766195923,7
766195924,9
766195925,7
766195926,7
766195927,0
766195928,7
766195929,6
766195930,7
766195931,7
766195932,7
766195933,6
766195934,3
766195935,7
766195936,7
766195937,7
766195938,3
766195939,5
766195940,7
766195941,7
766195942,5
766195943,7
766195944,6
766195945,5
766195946,5
766195947,6
766195948,6
766195949,6
766195950,6
766195951,6
766195952,7
766195953,7
766195954,7
766195955,7
766195956,7
766195957,5
766195958,2
766195959,8
766195960,7
766195961,2
766195962,7
766195963,7
766195964,7
766195965,7
766195966,6
766195967,3
766195968,7
766195969,7
766195970,7
766195971,7
766195972,7
766195973,10
766195974,7
766195975,7
766195976,3
766195977,2
766195978,7
766195979,7
766195980,7
766195981,7
766195982,3
766195983,4
766195984,6
766195985,6
766195986,1
766195987,4
766195988,7
766195989,1
766195990,7
766195991,6
766195992,7
766195993,8
766195994,7
766195995,6
766195996,6
766195997,7
766195998,7
766195999,6
766196000,5
766196001,6
766196002,6
766196003,7
766196004,7
766196005,7
766196006,7
766196007,7
766196008,8
766196009,7
766196010,3
766196011,4
766196012,7
766196013,9
766196014,7
766196015,7
766196016,8
766196017,6
766196018,10
766196019,3
766196020,7
766196021,6
766196022,10
766196023,5
766196024,7
766196025,7
766196026,7
766196027,6
766196028,7
766196029,7
766196030,7
766196031,6
766196032,7
766196033,3
766196034,7
766196035,3
766196036,6
766196037,3
766196038,7
766196039,10
766196040,7
766196041,3
766196042,3
766196043,6
766196044,5
766196045,7
766196046,7
766196047,5
766196048,2
766196049,7
766196050,7
766196051,7
766196052,7
766196053,7
766196054,3
766196055,8
766196056,6
766196057,2
766196058,7
766196059,7
766196060,3
766196061,10
766196062,7
766196063,7
766196064,6
766196065,7
766196066,7
766196067,7
766196068,6
766196069,3
766196070,7
766196071,10
766196072,3
766196073,7
766196074,5
766196075,7
766196076,2
766196077,7
766196078,2
766196079,10
766196080,6
766196081,9
766196082,6
766196083,6
766196084,7
766196085,8
766196086,5
766196087,7
766196088,5
766196089,7
766196090,3
766196091,7
766196092,5
766196093,7
766196094,3
766196095,7
766196096,7
766196097,7
766196098,7
766196099,7
766196100,7
766196101,6
766196102,7
766196103,7
766196104,7
766196105,7
766196106,3
766196107,7
766196108,7
766196109,7
766196110,6
766196111,6
766196112,5
766196113,4
766196114,7
766196115,7
766196116,7
766196117,7
766196118,7
766196119,7
766196120,7
766196121,7
766196122,7
766196123,4
766196124,7
766196125,7
766196126,6
766196127,7
766196128,7
766196129,7
766196130,7
766196131,7
766196132,7
766196133,7
766196134,7
766196135,7
766196136,6
766196137,7
766196138,7
766196139,7
766196140,7
766196141,7
766196142,7
766196143,7
766196144,8
766196145,4
766196146,7
766196147,3
766196148,3
766196149,7
766196150,7
766196151,7
766196152,10
766196153,10
766196154,6
766196155,7
766196156,7
766196157,8
766196158,5
766196159,7
766196160,7
766196161,3
766196162,7
766196163,3
766196164,9
766196165,7
766196166,10
766196167,2
766196168,7
766196169,7
766196170,3
766196171,10
766196172,7
766196173,4
766196174,3
766196175,4
766196176,7
766196177,7
766196178,7
766196179,7
766196180,10
766196181,6
766196182,10
766196183,7
766196184,7
766196185,7
766196186,7
766196187,7
766196188,8
766196189,7
766196190,7
766196191,7
766196192,7
766196193,7
766196194,9
766196195,7
766196196,9
766196197,7
766196198,9
766196199,9
766196200,6
766196201,7
766196202,7
766196203,6
766196204,5
766196205,7
766196206,7
766196207,7
766196208,3
766196209,7
766196210,3
766196211,7
766196212,6
766196213,7
766196214,9
766196215,7
766196216,7
766196217,3
766196218,7
766196219,3
766196220,3
766196221,7
766196222,5
766196223,7
766196224,7
766196225,7
766196226,10
766196227,6
766196228,7
766196229,3
766196230,5
766196231,7
766196232,7
766196233,7
766196234,3
766196235,3
766196236,6
766196237,7
766196238,6
766196239,6
766196240,7
766196241,7
766196242,7
766196243,7
766196244,7
766196245,3
766196246,10
766196247,7
766196248,7
766196249,7
766196250,7
766196251,7
766196252,7
766196253,7
766196254,7
766196255,7
766196256,7
766196257,7
766196258,6
766196259,6
766196260,7
766196261,7
766196262,8
766196263,10
766196264,7
766196265,7
766196266,7
766196267,7
766196268,6
766196269,7
766196270,3
766196271,7
766196272,7
766196273,6
766196274,7
766196275,6
766196276,7
766196277,7
766196278,3
766196279,6
766196280,7
766196281,5
766196282,10
766196283,7
766196284,7
766196285,7
766196286,3
766196287,6
766196288,7
766196289,7
766196290,7
766196291,7
766196292,6
766196293,7
766196294,3
766196295,7
766196296,3
766196297,7
766196298,9
766196299,7
766196300,3
766196301,5
766196302,8
766196303,8
766196304,6
766196305,7
766196306,7
766196307,7
766196308,7
766196309,5
766196310,7
766196311,6
766196312,2
766196313,6
766196314,7
766196315,7
766196316,3
766196317,7
766196318,7
766196319,4
766196320,3
766196321,4
766196322,7
766196323,8
766196324,4
766196325,4
766196326,4
766196327,7
766196328,7
766196329,7
766196330,2
766196331,2
766196332,5
766196333,7
766196334,7
766196335,4
766196336,7
766196337,7
766196338,9
766196339,3
766196340,9
766196341,9
766196342,7
766196343,9
766196344,7
766196345,7
766196346,7
766196347,4
766196348,7
766196349,7
766196350,7
766196351,7
766196352,3
766196353,6
766196354,7
766196355,7
766196356,7
766196357,7
766196358,6
766196359,7
766196360,7
766196361,7
766196362,7
766196363,7
766196364,7
766196365,5
766196366,10
766196367,6
766196368,3
766196369,3
766196370,7
766196371,4
766196372,7
766196373,7
766196374,3
766196375,2
766196376,7
766196377,7
766196378,7
766196379,9
766196380,7
766196381,7
766196382,6
766196383,7
766196384,5
766196385,7
766196386,5
766196387,8
766196388,7
766196389,6
766196390,7
766196391,7
766196392,7
766196393,7
766196394,7
766196395,6
766196396,7
766196397,7
766196398,7
766196399,8
766196400,7
766196401,7
766196402,7
766196403,7
766196404,3
766196405,7
766196406,6
766196407,8
766196408,8
766196409,8
766196410,8
766196411,5
766196412,9
766196413,10
766196414,7
766196415,7
766196416,7
766196417,7
766196418,7
766196419,7
766196420,7
766196421,6
766196422,10
766196423,7
766196424,5
766196425,7
766196426,8
766196427,9
766196428,8
766196429,7
766196430,7
766196431,7
766196432,7
766196433,7
766196434,7
766196435,3
766196436,7
766196437,9
766196438,7
766196439,7
766196440,7
766196441,5
766196442,7
766196443,6
766196444,7
766196445,5
766196446,7
766196447,7
766196448,3
766196449,7
766196450,7
766196451,7
766196452,7
766196453,7
766196454,7
766196455,7
766196456,5
766196457,6
766196458,3
766196459,7
766196460,6
766196461,7
766196462,7
766196463,7
766196464,7
766196465,3
766196466,7
766196467,3
766196468,7
766196469,7
766196470,4
766196471,6
766196472,6
766196473,7
766196474,5
766196475,3
766196476,3
766196477,7
766196478,7
766196479,7
766196480,7
766196481,7
766196482,5
766196483,7
766196484,2
766196485,7
766196486,7
766196487,6
766196488,7
766196489,6
766196490,7
766196491,7
766196492,7
766196493,7
766196494,6
766196495,7
766196496,7
766196497,10
766196498,7
766196499,8
766196500,3
766196501,8
766196502,7
766196503,7
766196504,7
766196505,3
766196506,7
766196507,7
766196508,7
766196509,7
766196510,7
766196511,7
766196512,5
766196513,7
766196514,8
766196515,5
766196516,5
766196517,8
766196518,5
766196519,10
766196520,7
766196521,7
766196522,7
766196523,6
766196524,8
766196525,7
766196526,7
766196527,7
766196528,7
766196529,9
766196530,7
766196531,7
766196532,7
766196533,7
766196534,7
766196535,7
766196536,7
766196537,7
766196538,9
766196539,7
766196540,7
766196541,3
766196542,3
766196543,5
766196544,7
766196545,7
766196546,7
766196547,7
766196548,7
766196549,7
766196550,9
766196551,8
766196552,7
766196553,3
766196554,7
766196555,7
766196556,9
766196557,7
766196558,7
766196559,7
766196560,9
766196561,6
766196562,3
766196563,9
766196564,8
766196565,7
766196566,7
766196567,7
766196568,10
766196569,3
766196570,7
766196571,7
766196572,3
766196573,7
766196574,3
766196575,7
766196576,6
766196577,2
766196578,7
766196579,7
766196580,7
766196581,7
766196582,7
766196583,7
766196584,7
766196585,7
766196586,7
766196587,7
766196588,3
766196589,10
766196590,7
766196591,7
766196592,3
766196593,3
766196594,7
766196595,10
766196596,3
766196597,3
766196598,7
766196599,5
766196600,3
766196601,2
766196602,2
766196603,7
766196604,7
766196605,7
766196606,6
766196607,9
766196608,10
766196609,7
766196610,5
766196611,7
766196612,7
766196613,8
766196614,7
766196615,5
766196616,6
766196617,7
766196618,6
766196619,7
766196620,3
766196621,3
766196622,7
766196623,7
766196624,7
766196625,7
766196626,7
766196627,3
766196628,7
766196629,3
766196630,7
766196631,9
766196632,7
766196633,7
766196634,7
766196635,6
766196636,7
766196637,6
766196638,3
766196639,3
766196640,9
766196641,10
766196642,5
766196643,7
766196644,7
766196645,7
766196646,2
766196647,3
766196648,7
766196649,7
766196650,2
766196651,3
766196652,3
766196653,7
766196654,3
766196655,7
766196656,7
766196657,3
766196658,2
766196659,7
766196660,6
766196661,7
766196662,7
766196663,7
766196664,5
766196665,7
766196666,7
766196667,7
766196668,7
766196669,5
766196670,7
766196671,7
766196672,7
766196673,7
766196674,2
766196675,3
766196676,3
766196677,5
766196678,9
766196679,3
766196680,2
766196681,6
766196682,7
766196683,7
766196684,7
766196685,7
766196686,7
766196687,6
766196688,7
766196689,3
766196690,2
766196691,2
766196692,7
766196693,8
766196694,7
766196695,3
766196696,7
766196697,7
766196698,7
766196699,3
766196700,3
766196701,2
766196702,7
766196703,7
766196704,3
766196705,7
766196706,3
766196707,7
766196708,7
766196709,6
766196710,7
766196711,6
766196712,7
766196713,6
766196714,3
766196715,7
766196716,2
766196717,7
766196718,7
766196719,7
766196720,3
766196721,7
766196722,7
766196723,7
766196724,7
766196725,7
766196726,7
766196727,7
766196728,7
766196729,7
766196730,7
766196731,7
766196732,6
766196733,8
766196734,7
766196735,8
766196736,7
766196737,7
766196738,7
766196739,9
766196740,7
766196741,6
766196742,7
766196743,7
766196744,3
766196745,7
766196746,7
766196747,6
766196748,7
766196749,6
766196750,10
766196751,7
766196752,7
766196753,7
766196754,9
766196755,6
766196756,6
766196757,7
766196758,7
766196759,7
766196760,5
766196761,7
766196762,3
766196763,7
766196764,7
766196765,7
766196766,7
766196767,5
766196768,7
766196769,7
766196770,2
766196771,7
766196772,2
766196773,5
766196774,6
766196775,7
766196776,9
766196777,7
766196778,5
766196779,7
766196780,3
766196781,8
766196782,3
766196783,3
766196784,7
766196785,7
766196786,7
766196787,7
766196788,7
766196789,7
766196790,7
766196791,7
766196792,7
766196793,7
766196794,7
766196795,7
766196796,7
766196797,7
766196798,7
766196799,7
766196800,2
766196801,5
766196802,7
766196803,3
766196804,3
766196805,3
766196806,6
766196807,7
766196808,7
766196809,7
766196810,7
766196811,7
766196812,4
766196813,4
766196814,8
766196815,4
766196816,4
766196817,4
766196818,4
766196819,4
766196820,4
766196821,7
766196822,4
766196823,4
766196824,4
766196825,4
766196826,4
766196827,4
766196828,4
766196829,4
766196830,4
766196831,6
766196832,4
766196833,4
766196834,7
766196835,4
766196836,4
766196837,4
766196838,4
766196839,4
766196840,7
766196841,4
766196842,4
766196843,4
766196844,4
766196845,4
766196846,4
766196847,4
766196848,4
766196849,4
766196850,1
766196851,3
766196852,5
766196853,4
766196854,3
766196855,3
766196856,7
766196857,7
766196858,7
766196859,7
766196860,6
766196861,7
766196862,3
766196863,3
766196864,7
766196865,3
766196866,7
766196867,7
766196868,7
766196869,7
766196870,3
766196871,6
766196872,3
766196873,6
766196874,5
766196875,7
766196876,3
766196877,7
766196878,7
766196879,7
766196880,7
766196881,10
766196882,7
766196883,7
766196884,3
766196885,7
766196886,7
766196887,6
766196888,3
766196889,2
766196890,7
766196891,6
766196892,7
766196893,7
766196894,7
766196895,2
766196896,7
766196897,8
766196898,8
766196899,7
766196900,8
766196901,7
766196902,7
766196903,7
766196904,7
766196905,3
766196906,7
766196907,3
766196908,7
766196909,7
766196910,2
766196911,7
766196912,6
766196913,3
766196914,7
766196915,7
766196916,2
766196917,7
766196918,7
766196919,7
766196920,9
766196921,7
766196922,3
766196923,8
766196924,7
766196925,3
766196926,6
766196927,3
766196928,3
766196929,7
766196930,3
766196931,7
766196932,3
766196933,3
766196934,7
766196935,7
766196936,7
766196937,7
766196938,7
766196939,7
766196940,9
766196941,7
766196942,7
766196943,9
766196944,9
766196945,7
766196946,9
766196947,7
766196948,7
766196949,3
766196950,9
766196951,7
766196952,7
766196953,7
766196954,7
766196955,2
766196956,7
766196957,7
766196958,7
766196959,8
766196960,7
766196961,9
766196962,7
766196963,2
766196964,6
766196965,3
766196966,7
766196967,2
766196968,6
766196969,7
766196970,7
766196971,3
766196972,7
766196973,7
766196974,7
766196975,7
766196976,7
766196977,7
766196978,7
766196979,7
766196980,7
766196981,6
766196982,3
766196983,7
766196984,7
766196985,10
766196986,7
766196987,7
766196988,7
766196989,6
766196990,3
766196991,7
766196992,7
766196993,7
766196994,7
766196995,9
766196996,5
766196997,8
766196998,7
766196999,4
766197000,7
766197001,7
766197002,7
766197003,7
766197004,6
766197005,7
766197006,7
766197007,6
766197008,7
766197009,7
766197010,7
766197011,8
766197012,6
766197013,7
766197014,7
766197015,7
766197016,6
766197017,6
766197018,7
766197019,3
766197020,7
766197021,7
766197022,7
766197023,7
766197024,3
766197025,7
766197026,7
766197027,7
766197028,7
766197029,7
766197030,7
766197031,7
766197032,6
766197033,7
766197034,7
766197035,9
766197036,7
766197037,9
766197038,7
766197039,7
766197040,6
766197041,6
766197042,7
766197043,10
766197044,6
766197045,10
766197046,7
766197047,7
766197048,7
766197049,5
766197050,3
766197051,7
766197052,7
766197053,7
766197054,7
766197055,7
766197056,7
766197057,7
766197058,7
766197059,7
766197060,7
766197061,7
766197062,3
766197063,6
766197064,7
766197065,7
766197066,7
766197067,6
766197068,7
766197069,7
766197070,9
766197071,7
766197072,7
766197073,7
766197074,7
766197075,7
766197076,7
766197077,7
766197078,7
766197079,3
766197080,7
766197081,6
766197082,6
766197083,3
766197084,3
766197085,10
766197086,7
766197087,7
766197088,6
766197089,7
766197090,7
766197091,7
766197092,7
766197093,7
766197094,3
766197095,7
766197096,7
766197097,7
766197098,7
766197099,7
766197100,7
766197101,7
766197102,7
766197103,7
766197104,10
766197105,3
766197106,7
766197107,7
766197108,7
766197109,7
766197110,7
766197111,7
766197112,7
766197113,8
766197114,8
766197115,7
766197116,7
766197117,7
766197118,7
766197119,7
766197120,7
766197121,5
766197122,3
766197123,3
766197124,3
766197125,3
766197126,7
766197127,8
766197128,7
766197129,7
766197130,5
766197131,9
766197132,7
766197133,7
766197134,7
766197135,9
766197136,7
766197137,7
766197138,3
766197139,3
766197140,5
766197141,7
766197142,2
766197143,7
766197144,7
766197145,3
766197146,3
766197147,3
