ID,Cluster
766194816,2
766194817,2
766194818,2
766194819,2
766194820,3
766194821,3
766194822,2
766194823,2
766194824,2
766194825,2
766194826,3
766194827,2
766194828,2
766194829,3
766194830,2
766194831,2
766194832,2
766194833,2
766194834,3
766194835,2
766194836,3
766194837,2
766194838,2
766194839,2
766194840,2
766194841,2
766194842,3
766194843,3
766194844,3
766194845,2
766194846,2
766194847,3
766194848,1
766194849,2
766194850,2
766194851,3
766194852,3
766194853,3
766194854,2
766194855,3
766194856,3
766194857,2
766194858,3
766194859,2
766194860,2
766194861,3
766194862,2
766194863,3
766194864,2
766194865,0
766194866,4
766194867,0
766194868,3
766194869,4
766194870,2
766194871,5
766194872,2
766194873,3
766194874,3
766194875,3
766194876,3
766194877,3
766194878,0
766194879,3
766194880,2
766194881,0
766194882,0
766194883,2
766194884,2
766194885,2
766194886,2
766194887,2
766194888,2
766194889,3
766194890,3
766194891,2
766194892,3
766194893,3
766194894,2
766194895,2
766194896,2
766194897,3
766194898,2
766194899,3
766194900,2
766194901,0
766194902,1
766194903,3
766194904,4
766194905,3
766194906,3
766194907,4
766194908,3
766194909,2
766194910,2
766194911,2
766194912,2
766194913,3
766194914,2
766194915,3
766194916,3
766194917,3
766194918,4
766194919,2
766194920,2
766194921,2
766194922,2
766194923,3
766194924,3
766194925,2
766194926,3
766194927,2
766194928,2
766194929,2
766194930,3
766194931,3
766194932,2
766194933,2
766194934,3
766194935,2
766194936,2
766194937,3
766194938,3
766194939,2
766194940,3
766194941,2
766194942,2
766194943,2
766194944,2
766194945,0
766194946,3
766194947,2
766194948,3
766194949,2
766194950,2
766194951,2
766194952,1
766194953,3
766194954,3
766194955,2
766194956,2
766194957,3
766194958,2
766194959,3
766194960,2
766194961,2
766194962,2
766194963,2
766194964,3
766194965,2
766194966,2
766194967,2
766194968,2
766194969,2
766194970,2
766194971,0
766194972,3
766194973,2
766194974,3
766194975,3
766194976,2
766194977,2
766194978,2
766194979,3
766194980,2
766194981,2
766194982,2
766194983,2
766194984,2
766194985,2
766194986,3
766194987,3
766194988,3
766194989,3
766194990,4
766194991,3
766194992,3
766194993,3
766194994,3
766194995,3
766194996,3
766194997,3
766194998,3
766194999,3
766195000,3
766195001,3
766195002,3
766195003,4
766195004,3
766195005,3
766195006,4
766195007,3
766195008,3
766195009,3
766195010,3
766195011,3
766195012,3
766195013,3
766195014,3
766195015,3
766195016,3
766195017,3
766195018,4
766195019,3
766195020,3
766195021,3
766195022,3
766195023,3
766195024,4
766195025,3
766195026,3
766195027,3
766195028,3
766195029,3
766195030,4
766195031,3
766195032,1
766195033,3
766195034,3
766195035,3
766195036,3
766195037,3
766195038,3
766195039,3
766195040,3
766195041,3
766195042,3
766195043,3
766195044,0
766195045,3
766195046,3
766195047,4
766195048,3
766195049,3
766195050,4
766195051,3
766195052,3
766195053,3
766195054,3
766195055,3
766195056,3
766195057,3
766195058,3
766195059,3
766195060,3
766195061,3
766195062,2
766195063,0
766195064,3
766195065,3
766195066,3
766195067,2
766195068,3
766195069,3
766195070,3
766195071,3
766195072,3
766195073,3
766195074,3
766195075,3
766195076,3
766195077,4
766195078,3
766195079,3
766195080,3
766195081,3
766195082,3
766195083,3
766195084,3
766195085,1
766195086,3
766195087,4
766195088,3
766195089,3
766195090,3
766195091,3
766195092,4
766195093,3
766195094,3
766195095,3
766195096,3
766195097,3
766195098,3
766195099,4
766195100,3
766195101,3
766195102,3
766195103,3
766195104,3
766195105,3
766195106,3
766195107,3
766195108,4
766195109,3
766195110,1
766195111,3
766195112,4
766195113,3
766195114,3
766195115,3
766195116,3
766195117,3
766195118,4
766195119,3
766195120,3
766195121,3
766195122,0
766195123,3
766195124,4
766195125,3
766195126,3
766195127,3
766195128,3
766195129,4
766195130,3
766195131,3
766195132,3
766195133,1
766195134,3
766195135,3
766195136,3
766195137,3
766195138,3
766195139,3
766195140,3
766195141,3
766195142,3
766195143,0
766195144,3
766195145,4
766195146,3
766195147,3
766195148,3
766195149,5
766195150,0
766195151,3
766195152,3
766195153,3
766195154,3
766195155,3
766195156,3
766195157,3
766195158,3
766195159,0
766195160,0
766195161,3
766195162,3
766195163,3
766195164,3
766195165,3
766195166,3
766195167,1
766195168,1
766195169,3
766195170,3
766195171,3
766195172,0
766195173,4
766195174,3
766195175,3
766195176,3
766195177,3
766195178,3
766195179,3
766195180,0
766195181,3
766195182,3
766195183,3
766195184,3
766195185,3
766195186,3
766195187,3
766195188,3
766195189,1
766195190,3
766195191,1
766195192,3
766195193,3
766195194,3
766195195,3
766195196,4
766195197,1
766195198,3
766195199,3
766195200,4
766195201,3
766195202,3
766195203,3
766195204,3
766195205,3
766195206,3
766195207,3
766195208,1
766195209,3
766195210,0
766195211,3
766195212,4
766195213,1
766195214,0
766195215,1
766195216,3
766195217,3
766195218,3
766195219,3
766195220,3
766195221,4
766195222,4
766195223,3
766195224,3
766195225,0
766195226,3
766195227,3
766195228,3
766195229,3
766195230,3
766195231,3
766195232,3
766195233,3
766195234,0
766195235,1
766195236,3
766195237,3
766195238,3
766195239,3
766195240,3
766195241,3
766195242,4
766195243,4
766195244,3
766195245,3
766195246,3
766195247,0
766195248,4
766195249,4
766195250,3
766195251,3
766195252,3
766195253,0
766195254,3
766195255,3
766195256,3
766195257,3
766195258,3
766195259,4
766195260,4
766195261,2
766195262,3
766195263,2
766195264,3
766195265,3
766195266,3
766195267,3
766195268,3
766195269,3
766195270,3
766195271,3
766195272,3
766195273,3
766195274,3
766195275,3
766195276,2
766195277,3
766195278,3
766195279,3
766195280,0
766195281,4
766195282,3
766195283,0
766195284,1
766195285,2
766195286,3
766195287,3
766195288,0
766195289,3
766195290,3
766195291,3
766195292,3
766195293,3
766195294,3
766195295,3
766195296,4
766195297,3
766195298,3
766195299,3
766195300,3
766195301,4
766195302,3
766195303,2
766195304,3
766195305,2
766195306,3
766195307,3
766195308,3
766195309,3
766195310,3
766195311,3
766195312,3
766195313,3
766195314,3
766195315,3
766195316,3
766195317,3
766195318,3
766195319,3
766195320,3
766195321,3
766195322,3
766195323,3
766195324,3
766195325,0
766195326,3
766195327,3
766195328,3
766195329,3
766195330,3
766195331,3
766195332,3
766195333,3
766195334,1
766195335,3
766195336,3
766195337,3
766195338,3
766195339,3
766195340,3
766195341,3
766195342,1
766195343,3
766195344,4
766195345,3
766195346,3
766195347,3
766195348,3
766195349,3
766195350,3
766195351,1
766195352,1
766195353,3
766195354,4
766195355,1
766195356,4
766195357,3
766195358,5
766195359,3
766195360,3
766195361,3
766195362,3
766195363,3
766195364,3
766195365,3
766195366,3
766195367,3
766195368,3
766195369,3
766195370,3
766195371,3
766195372,3
766195373,3
766195374,3
766195375,3
766195376,3
766195377,3
766195378,3
766195379,3
766195380,1
766195381,0
766195382,3
766195383,3
766195384,3
766195385,4
766195386,3
766195387,3
766195388,3
766195389,3
766195390,3
766195391,3
766195392,3
766195393,0
766195394,3
766195395,3
766195396,3
766195397,4
766195398,3
766195399,3
766195400,3
766195401,3
766195402,3
766195403,3
766195404,1
766195405,3
766195406,3
766195407,3
766195408,0
766195409,3
766195410,4
766195411,4
766195412,4
766195413,3
766195414,3
766195415,0
766195416,1
766195417,0
766195418,3
766195419,4
766195420,3
766195421,3
766195422,3
766195423,0
766195424,3
766195425,3
766195426,3
766195427,3
766195428,3
766195429,3
766195430,3
766195431,3
766195432,3
766195433,3
766195434,3
766195435,3
766195436,3
766195437,3
766195438,3
766195439,3
766195440,3
766195441,4
766195442,3
766195443,3
766195444,3
766195445,0
766195446,3
766195447,3
766195448,3
766195449,3
766195450,0
766195451,3
766195452,3
766195453,3
766195454,3
766195455,3
766195456,4
766195457,1
766195458,3
766195459,4
766195460,4
766195461,4
766195462,3
766195463,3
766195464,3
766195465,4
766195466,2
766195467,3
766195468,0
766195469,0
766195470,0
766195471,3
766195472,3
766195473,3
766195474,1
766195475,0
766195476,2
766195477,3
766195478,3
766195479,2
766195480,1
766195481,0
766195482,3
766195483,3
766195484,2
766195485,0
766195486,4
766195487,3
766195488,3
766195489,3
766195490,3
766195491,0
766195492,3
766195493,3
766195494,3
766195495,3
766195496,3
766195497,3
766195498,3
766195499,3
766195500,3
766195501,4
766195502,3
766195503,3
766195504,3
766195505,3
766195506,3
766195507,3
766195508,4
766195509,3
766195510,3
766195511,3
766195512,3
766195513,1
766195514,3
766195515,3
766195516,3
766195517,0
766195518,1
766195519,3
766195520,3
766195521,4
766195522,3
766195523,3
766195524,0
766195525,3
766195526,3
766195527,3
766195528,3
766195529,3
766195530,4
766195531,3
766195532,3
766195533,3
766195534,3
766195535,3
766195536,3
766195537,3
766195538,3
766195539,3
766195540,3
766195541,3
766195542,3
766195543,3
766195544,3
766195545,3
766195546,0
766195547,3
766195548,3
766195549,3
766195550,3
766195551,3
766195552,3
766195553,3
766195554,3
766195555,3
766195556,3
766195557,3
766195558,3
766195559,3
766195560,4
766195561,3
766195562,3
766195563,3
766195564,3
766195565,3
766195566,3
766195567,3
766195568,3
766195569,3
766195570,3
766195571,3
766195572,3
766195573,1
766195574,3
766195575,3
766195576,3
766195577,3
766195578,3
766195579,0
766195580,3
766195581,3
766195582,3
766195583,4
766195584,3
766195585,0
766195586,3
766195587,3
766195588,4
766195589,3
766195590,3
766195591,1
766195592,5
766195593,3
766195594,0
766195595,3
766195596,3
766195597,3
766195598,3
766195599,3
766195600,3
766195601,3
766195602,3
766195603,3
766195604,3
766195605,3
766195606,4
766195607,3
766195608,3
766195609,3
766195610,1
766195611,3
766195612,5
766195613,3
766195614,3
766195615,3
766195616,3
766195617,3
766195618,3
766195619,3
766195620,3
766195621,4
766195622,3
766195623,3
766195624,3
766195625,3
766195626,3
766195627,3
766195628,3
766195629,3
766195630,3
766195631,3
766195632,3
766195633,3
766195634,3
766195635,4
766195636,4
766195637,3
766195638,3
766195639,3
766195640,3
766195641,3
766195642,3
766195643,3
766195644,3
766195645,3
766195646,3
766195647,3
766195648,3
766195649,3
766195650,3
766195651,0
766195652,3
766195653,3
766195654,3
766195655,3
766195656,3
766195657,3
766195658,3
766195659,0
766195660,3
766195661,3
766195662,3
766195663,3
766195664,3
766195665,3
766195666,3
766195667,1
766195668,3
766195669,3
766195670,3
766195671,3
766195672,4
766195673,3
766195674,3
766195675,3
766195676,2
766195677,3
766195678,3
766195679,3
766195680,3
766195681,3
766195682,3
766195683,4
766195684,3
766195685,4
766195686,0
766195687,3
766195688,3
766195689,3
766195690,3
766195691,3
766195692,3
766195693,3
766195694,3
766195695,3
766195696,3
766195697,3
766195698,3
766195699,3
766195700,1
766195701,3
766195702,3
766195703,3
766195704,3
766195705,0
766195706,3
766195707,3
766195708,0
766195709,1
766195710,3
766195711,3
766195712,3
766195713,3
766195714,3
766195715,3
766195716,3
766195717,3
766195718,2
766195719,3
766195720,3
766195721,3
766195722,3
766195723,3
766195724,3
766195725,3
766195726,3
766195727,3
766195728,3
766195729,3
766195730,3
766195731,4
766195732,3
766195733,3
766195734,3
766195735,3
766195736,3
766195737,3
766195738,0
766195739,3
766195740,3
766195741,4
766195742,3
766195743,3
766195744,3
766195745,3
766195746,2
766195747,3
766195748,3
766195749,0
766195750,3
766195751,3
766195752,5
766195753,3
766195754,3
766195755,3
766195756,3
766195757,2
766195758,3
766195759,3
766195760,3
766195761,3
766195762,3
766195763,3
766195764,3
766195765,3
766195766,3
766195767,3
766195768,3
766195769,3
766195770,1
766195771,0
766195772,0
766195773,4
766195774,3
766195775,4
766195776,0
766195777,3
766195778,3
766195779,0
766195780,0
766195781,3
766195782,3
766195783,3
766195784,4
766195785,4
766195786,3
766195787,3
766195788,3
766195789,3
766195790,3
766195791,3
766195792,3
766195793,3
766195794,3
766195795,3
766195796,3
766195797,3
766195798,3
766195799,3
766195800,3
766195801,3
766195802,3
766195803,1
766195804,3
766195805,4
766195806,3
766195807,4
766195808,0
766195809,1
766195810,3
766195811,3
766195812,0
766195813,3
766195814,3
766195815,3
766195816,3
766195817,3
766195818,3
766195819,3
766195820,3
766195821,4
766195822,3
766195823,3
766195824,3
766195825,0
766195826,4
766195827,1
766195828,3
766195829,3
766195830,3
766195831,3
766195832,3
766195833,3
766195834,3
766195835,3
766195836,3
766195837,3
766195838,4
766195839,2
766195840,3
766195841,3
766195842,3
766195843,1
766195844,3
766195845,3
766195846,3
766195847,3
766195848,3
766195849,3
766195850,0
766195851,3
766195852,3
766195853,3
766195854,0
766195855,3
766195856,3
766195857,3
766195858,3
766195859,4
766195860,3
766195861,3
766195862,3
766195863,3
766195864,3
766195865,0
766195866,3
766195867,4
766195868,3
766195869,3
766195870,3
766195871,3
766195872,3
766195873,3
766195874,3
766195875,3
766195876,3
766195877,3
766195878,3
766195879,3
766195880,3
766195881,4
766195882,4
766195883,3
766195884,3
766195885,3
766195886,3
766195887,3
766195888,3
766195889,3
766195890,3
766195891,3
766195892,0
766195893,3
766195894,3
766195895,3
766195896,3
766195897,3
766195898,3
766195899,3
766195900,3
766195901,3
766195902,3
766195903,0
766195904,3
766195905,3
766195906,4
766195907,3
766195908,3
766195909,2
766195910,3
766195911,3
766195912,3
766195913,3
766195914,3
766195915,0
766195916,3
766195917,3
766195918,3
766195919,3
766195920,3
766195921,3
766195922,3
766195923,3
766195924,3
766195925,3
766195926,3
766195927,3
766195928,3
766195929,3
766195930,3
766195931,3
766195932,3
766195933,3
766195934,3
766195935,3
766195936,3
766195937,1
766195938,3
766195939,3
766195940,3
766195941,1
766195942,3
766195943,3
766195944,3
766195945,3
766195946,3
766195947,3
766195948,3
766195949,3
766195950,3
766195951,3
766195952,3
766195953,4
766195954,3
766195955,3
766195956,4
766195957,3
766195958,0
766195959,4
766195960,3
766195961,3
766195962,3
766195963,3
766195964,3
766195965,3
766195966,3
766195967,0
766195968,3
766195969,3
766195970,4
766195971,3
766195972,3
766195973,3
766195974,3
766195975,3
766195976,0
766195977,0
766195978,3
766195979,3
766195980,0
766195981,1
766195982,0
766195983,2
766195984,3
766195985,3
766195986,3
766195987,2
766195988,3
766195989,3
766195990,3
766195991,3
766195992,3
766195993,4
766195994,3
766195995,3
766195996,3
766195997,3
766195998,3
766195999,3
766196000,3
766196001,3
766196002,3
766196003,3
766196004,4
766196005,3
766196006,3
766196007,3
766196008,4
766196009,3
766196010,0
766196011,2
766196012,3
766196013,3
766196014,3
766196015,3
766196016,4
766196017,5
766196018,1
766196019,0
766196020,3
766196021,3
766196022,0
766196023,3
766196024,3
766196025,3
766196026,3
766196027,3
766196028,3
766196029,3
766196030,3
766196031,3
766196032,3
766196033,0
766196034,3
766196035,3
766196036,4
766196037,3
766196038,3
766196039,3
766196040,3
766196041,3
766196042,3
766196043,1
766196044,3
766196045,3
766196046,3
766196047,3
766196048,3
766196049,3
766196050,3
766196051,3
766196052,3
766196053,1
766196054,0
766196055,4
766196056,3
766196057,3
766196058,3
766196059,3
766196060,3
766196061,3
766196062,3
766196063,3
766196064,3
766196065,3
766196066,3
766196067,4
766196068,3
766196069,3
766196070,3
766196071,3
766196072,3
766196073,3
766196074,3
766196075,3
766196076,0
766196077,3
766196078,0
766196079,0
766196080,4
766196081,3
766196082,3
766196083,3
766196084,3
766196085,4
766196086,3
766196087,3
766196088,3
766196089,3
766196090,0
766196091,3
766196092,3
766196093,1
766196094,0
766196095,3
766196096,1
766196097,3
766196098,3
766196099,3
766196100,3
766196101,5
766196102,3
766196103,3
766196104,3
766196105,3
766196106,3
766196107,3
766196108,3
766196109,3
766196110,3
766196111,3
766196112,3
766196113,2
766196114,3
766196115,3
766196116,3
766196117,3
766196118,3
766196119,3
766196120,3
766196121,3
766196122,3
766196123,2
766196124,1
766196125,3
766196126,3
766196127,3
766196128,3
766196129,3
766196130,3
766196131,3
766196132,3
766196133,3
766196134,3
766196135,4
766196136,3
766196137,3
766196138,3
766196139,3
766196140,3
766196141,3
766196142,3
766196143,3
766196144,4
766196145,2
766196146,3
766196147,3
766196148,3
766196149,3
766196150,0
766196151,3
766196152,3
766196153,3
766196154,3
766196155,3
766196156,3
766196157,4
766196158,1
766196159,3
766196160,3
766196161,0
766196162,1
766196163,0
766196164,3
766196165,3
766196166,0
766196167,0
766196168,3
766196169,3
766196170,3
766196171,3
766196172,3
766196173,2
766196174,3
766196175,2
766196176,3
766196177,3
766196178,3
766196179,3
766196180,3
766196181,3
766196182,0
766196183,3
766196184,3
766196185,0
766196186,3
766196187,3
766196188,4
766196189,3
766196190,3
766196191,3
766196192,3
766196193,3
766196194,3
766196195,3
766196196,3
766196197,3
766196198,3
766196199,3
766196200,3
766196201,3
766196202,3
766196203,1
766196204,3
766196205,3
766196206,3
766196207,3
766196208,3
766196209,3
766196210,0
766196211,3
766196212,3
766196213,3
766196214,3
766196215,3
766196216,3
766196217,0
766196218,3
766196219,3
766196220,3
766196221,3
766196222,3
766196223,3
766196224,3
766196225,3
766196226,3
766196227,1
766196228,3
766196229,0
766196230,3
766196231,3
766196232,3
766196233,3
766196234,0
766196235,0
766196236,3
766196237,3
766196238,3
766196239,3
766196240,3
766196241,3
766196242,3
766196243,3
766196244,3
766196245,3
766196246,3
766196247,1
766196248,2
766196249,3
766196250,3
766196251,3
766196252,3
766196253,4
766196254,3
766196255,3
766196256,3
766196257,3
766196258,3
766196259,3
766196260,3
766196261,4
766196262,4
766196263,3
766196264,3
766196265,3
766196266,3
766196267,3
766196268,3
766196269,3
766196270,3
766196271,3
766196272,3
766196273,3
766196274,3
766196275,3
766196276,3
766196277,3
766196278,0
766196279,3
766196280,3
766196281,3
766196282,3
766196283,3
766196284,3
766196285,3
766196286,0
766196287,3
766196288,3
766196289,3
766196290,4
766196291,3
766196292,3
766196293,3
766196294,3
766196295,3
766196296,3
766196297,3
766196298,3
766196299,3
766196300,3
766196301,3
766196302,4
766196303,4
766196304,3
766196305,3
766196306,1
766196307,3
766196308,3
766196309,3
766196310,3
766196311,3
766196312,0
766196313,3
766196314,3
766196315,3
766196316,3
766196317,3
766196318,3
766196319,2
766196320,2
766196321,2
766196322,3
766196323,4
766196324,2
766196325,2
766196326,2
766196327,3
766196328,3
766196329,3
766196330,1
766196331,0
766196332,3
766196333,3
766196334,3
766196335,2
766196336,1
766196337,3
766196338,3
766196339,0
766196340,3
766196341,3
766196342,2
766196343,3
766196344,3
766196345,3
766196346,3
766196347,2
766196348,3
766196349,3
766196350,3
766196351,3
766196352,0
766196353,3
766196354,3
766196355,3
766196356,3
766196357,3
766196358,1
766196359,4
766196360,3
766196361,3
766196362,4
766196363,3
766196364,1
766196365,3
766196366,3
766196367,3
766196368,3
766196369,3
766196370,3
766196371,2
766196372,3
766196373,3
766196374,3
766196375,3
766196376,3
766196377,3
766196378,3
766196379,3
766196380,3
766196381,3
766196382,3
766196383,3
766196384,3
766196385,3
766196386,4
766196387,4
766196388,3
766196389,3
766196390,3
766196391,1
766196392,1
766196393,3
766196394,3
766196395,1
766196396,3
766196397,3
766196398,3
766196399,4
766196400,3
766196401,3
766196402,3
766196403,3
766196404,3
766196405,3
766196406,3
766196407,4
766196408,4
766196409,4
766196410,4
766196411,0
766196412,1
766196413,3
766196414,3
766196415,3
766196416,3
766196417,4
766196418,3
766196419,1
766196420,3
766196421,3
766196422,3
766196423,3
766196424,3
766196425,3
766196426,4
766196427,4
766196428,4
766196429,3
766196430,3
766196431,3
766196432,3
766196433,3
766196434,3
766196435,0
766196436,3
766196437,3
766196438,3
766196439,3
766196440,4
766196441,3
766196442,3
766196443,3
766196444,1
766196445,3
766196446,3
766196447,3
766196448,0
766196449,1
766196450,3
766196451,3
766196452,3
766196453,3
766196454,3
766196455,3
766196456,3
766196457,3
766196458,0
766196459,3
766196460,1
766196461,3
766196462,3
766196463,3
766196464,3
766196465,0
766196466,3
766196467,3
766196468,3
766196469,3
766196470,2
766196471,3
766196472,3
766196473,3
766196474,3
766196475,0
766196476,3
766196477,3
766196478,3
766196479,3
766196480,1
766196481,3
766196482,4
766196483,3
766196484,3
766196485,3
766196486,3
766196487,3
766196488,3
766196489,3
766196490,3
766196491,5
766196492,4
766196493,3
766196494,3
766196495,3
766196496,3
766196497,3
766196498,3
766196499,1
766196500,3
766196501,4
766196502,4
766196503,3
766196504,3
766196505,3
766196506,3
766196507,3
766196508,3
766196509,3
766196510,3
766196511,3
766196512,3
766196513,3
766196514,1
766196515,0
766196516,3
766196517,4
766196518,3
766196519,0
766196520,3
766196521,3
766196522,3
766196523,3
766196524,4
766196525,3
766196526,3
766196527,3
766196528,3
766196529,3
766196530,3
766196531,3
766196532,3
766196533,3
766196534,3
766196535,3
766196536,3
766196537,3
766196538,3
766196539,3
766196540,3
766196541,3
766196542,3
766196543,3
766196544,3
766196545,3
766196546,3
766196547,3
766196548,3
766196549,4
766196550,3
766196551,4
766196552,3
766196553,3
766196554,3
766196555,3
766196556,3
766196557,3
766196558,3
766196559,3
766196560,3
766196561,3
766196562,0
766196563,3
766196564,4
766196565,3
766196566,3
766196567,3
766196568,3
766196569,0
766196570,3
766196571,3
766196572,0
766196573,3
766196574,3
766196575,3
766196576,3
766196577,0
766196578,3
766196579,3
766196580,3
766196581,3
766196582,3
766196583,3
766196584,3
766196585,3
766196586,3
766196587,3
766196588,0
766196589,3
766196590,4
766196591,4
766196592,0
766196593,0
766196594,3
766196595,3
766196596,0
766196597,0
766196598,3
766196599,3
766196600,0
766196601,3
766196602,1
766196603,3
766196604,3
766196605,3
766196606,3
766196607,3
766196608,3
766196609,3
766196610,3
766196611,3
766196612,4
766196613,4
766196614,3
766196615,3
766196616,3
766196617,4
766196618,3
766196619,3
766196620,0
766196621,3
766196622,3
766196623,3
766196624,4
766196625,3
766196626,3
766196627,3
766196628,3
766196629,3
766196630,3
766196631,3
766196632,3
766196633,3
766196634,3
766196635,3
766196636,3
766196637,1
766196638,0
766196639,3
766196640,3
766196641,3
766196642,3
766196643,3
766196644,3
766196645,5
766196646,3
766196647,3
766196648,3
766196649,3
766196650,0
766196651,3
766196652,3
766196653,3
766196654,3
766196655,3
766196656,3
766196657,0
766196658,0
766196659,3
766196660,1
766196661,3
766196662,3
766196663,3
766196664,0
766196665,3
766196666,3
766196667,0
766196668,3
766196669,3
766196670,3
766196671,3
766196672,3
766196673,3
766196674,0
766196675,0
766196676,3
766196677,3
766196678,3
766196679,0
766196680,0
766196681,1
766196682,3
766196683,3
766196684,3
766196685,3
766196686,3
766196687,3
766196688,3
766196689,3
766196690,3
766196691,3
766196692,3
766196693,4
766196694,3
766196695,1
766196696,3
766196697,3
766196698,4
766196699,1
766196700,3
766196701,0
766196702,3
766196703,3
766196704,3
766196705,3
766196706,0
766196707,3
766196708,3
766196709,3
766196710,3
766196711,3
766196712,3
766196713,3
766196714,0
766196715,3
766196716,3
766196717,3
766196718,3
766196719,3
766196720,0
766196721,3
766196722,3
766196723,3
766196724,3
766196725,3
766196726,3
766196727,3
766196728,3
766196729,3
766196730,3
766196731,3
766196732,3
766196733,4
766196734,3
766196735,4
766196736,2
766196737,3
766196738,3
766196739,3
766196740,3
766196741,3
766196742,3
766196743,3
766196744,3
766196745,3
766196746,3
766196747,3
766196748,3
766196749,1
766196750,3
766196751,3
766196752,3
766196753,3
766196754,3
766196755,3
766196756,3
766196757,3
766196758,3
766196759,3
766196760,3
766196761,3
766196762,3
766196763,3
766196764,3
766196765,3
766196766,3
766196767,3
766196768,3
766196769,3
766196770,0
766196771,3
766196772,3
766196773,3
766196774,1
766196775,3
766196776,3
766196777,3
766196778,3
766196779,3
766196780,3
766196781,4
766196782,0
766196783,3
766196784,4
766196785,3
766196786,3
766196787,4
766196788,3
766196789,3
766196790,3
766196791,3
766196792,4
766196793,3
766196794,3
766196795,3
766196796,3
766196797,3
766196798,3
766196799,3
766196800,3
766196801,3
766196802,3
766196803,3
766196804,3
766196805,1
766196806,3
766196807,3
766196808,3
766196809,3
766196810,3
766196811,1
766196812,2
766196813,2
766196814,4
766196815,2
766196816,2
766196817,2
766196818,2
766196819,2
766196820,2
766196821,3
766196822,2
766196823,2
766196824,2
766196825,2
766196826,2
766196827,2
766196828,2
766196829,2
766196830,2
766196831,2
766196832,2
766196833,2
766196834,3
766196835,2
766196836,2
766196837,2
766196838,2
766196839,2
766196840,3
766196841,4
766196842,2
766196843,2
766196844,2
766196845,2
766196846,2
766196847,2
766196848,2
766196849,2
766196850,2
766196851,2
766196852,2
766196853,2
766196854,3
766196855,0
766196856,3
766196857,3
766196858,3
766196859,3
766196860,1
766196861,3
766196862,3
766196863,0
766196864,3
766196865,0
766196866,3
766196867,3
766196868,3
766196869,3
766196870,0
766196871,3
766196872,3
766196873,4
766196874,3
766196875,3
766196876,3
766196877,3
766196878,2
766196879,3
766196880,3
766196881,3
766196882,3
766196883,3
766196884,0
766196885,3
766196886,3
766196887,3
766196888,0
766196889,3
766196890,3
766196891,3
766196892,3
766196893,3
766196894,4
766196895,3
766196896,3
766196897,4
766196898,4
766196899,4
766196900,4
766196901,3
766196902,3
766196903,3
766196904,3
766196905,3
766196906,3
766196907,0
766196908,3
766196909,3
766196910,3
766196911,3
766196912,3
766196913,0
766196914,3
766196915,3
766196916,3
766196917,3
766196918,3
766196919,3
766196920,3
766196921,3
766196922,3
766196923,4
766196924,1
766196925,3
766196926,3
766196927,3
766196928,3
766196929,3
766196930,3
766196931,3
766196932,0
766196933,4
766196934,3
766196935,4
766196936,3
766196937,3
766196938,4
766196939,3
766196940,3
766196941,4
766196942,3
766196943,3
766196944,2
766196945,3
766196946,3
766196947,3
766196948,3
766196949,3
766196950,3
766196951,3
766196952,3
766196953,3
766196954,4
766196955,3
766196956,3
766196957,4
766196958,3
766196959,4
766196960,3
766196961,3
766196962,3
766196963,3
766196964,3
766196965,0
766196966,3
766196967,3
766196968,3
766196969,3
766196970,3
766196971,3
766196972,3
766196973,3
766196974,3
766196975,3
766196976,3
766196977,3
766196978,3
766196979,1
766196980,4
766196981,3
766196982,3
766196983,3
766196984,1
766196985,3
766196986,3
766196987,3
766196988,4
766196989,3
766196990,0
766196991,3
766196992,3
766196993,3
766196994,3
766196995,3
766196996,3
766196997,4
766196998,4
766196999,2
766197000,3
766197001,3
766197002,3
766197003,3
766197004,3
766197005,3
766197006,3
766197007,3
766197008,3
766197009,3
766197010,3
766197011,4
766197012,3
766197013,3
766197014,3
766197015,3
766197016,3
766197017,3
766197018,3
766197019,3
766197020,3
766197021,3
766197022,3
766197023,3
766197024,0
766197025,3
766197026,3
766197027,3
766197028,3
766197029,1
766197030,3
766197031,3
766197032,3
766197033,3
766197034,3
766197035,3
766197036,4
766197037,3
766197038,3
766197039,3
766197040,3
766197041,3
766197042,3
766197043,2
766197044,3
766197045,3
766197046,3
766197047,3
766197048,3
766197049,0
766197050,3
766197051,3
766197052,3
766197053,3
766197054,3
766197055,3
766197056,3
766197057,3
766197058,3
766197059,3
766197060,3
766197061,1
766197062,0
766197063,3
766197064,3
766197065,3
766197066,3
766197067,3
766197068,3
766197069,3
766197070,3
766197071,3
766197072,3
766197073,3
766197074,3
766197075,3
766197076,3
766197077,3
766197078,3
766197079,0
766197080,3
766197081,3
766197082,3
766197083,3
766197084,0
766197085,3
766197086,4
766197087,3
766197088,3
766197089,3
766197090,4
766197091,3
766197092,3
766197093,3
766197094,3
766197095,3
766197096,3
766197097,3
766197098,3
766197099,3
766197100,3
766197101,3
766197102,3
766197103,3
766197104,3
766197105,0
766197106,2
766197107,4
766197108,3
766197109,3
766197110,4
766197111,3
766197112,3
766197113,4
766197114,4
766197115,3
766197116,3
766197117,3
766197118,3
766197119,3
766197120,3
766197121,3
766197122,0
766197123,0
766197124,3
766197125,0
766197126,3
766197127,4
766197128,3
766197129,3
766197130,3
766197131,3
766197132,3
766197133,3
766197134,3
766197135,3
766197136,3
766197137,3
766197138,0
766197139,3
766197140,3
766197141,3
766197142,3
766197143,3
766197144,3
766197145,3
766197146,3
766197147,0
